FuncId,Algorithm,Mean,Std,Best,Median,AvgRuntime,Rank
19,PSO,2514004.15845432,13497117.8794555,2095.45210186184,7582.02759229887,4.05943612666667,4
19,GWO,109486668.802964,91570475.8249659,2094740.53692538,117825905.606365,4.24544856,6
19,HHO,391812.177528421,354420.221486637,6656.56966733592,277479.779338246,4.31724404666667,1
19,WOA,49727754.7683716,86202554.018909,667126.452533389,30391672.347861,3.96586849,5
19,FAEAE,1026000.93826634,428133.014518991,469393.093219457,1015383.61931345,10.0502634666667,3
20,AE,2487.9085099962,121.44767487192,2296.76183434534,2462.69980651301,6.89958215666667,2
20,PSO,2538.07871460798,205.529779515716,2264.69309638876,2490.28970515038,1.81864851,4
20,GWO,3048.43888475393,166.118121644948,2749.76267312103,3013.31568364851,2.14680073333333,6
20,HHO,2501.07898935958,194.665862597655,2210.37830581832,2458.59321417604,2.0524577,3
20,WOA,2840.30043902564,176.36522674596,2575.51778789272,2821.07018170617,1.66801955666667,5
20,FAEAE,2384.02555570579,60.1147409787037,2297.18036951011,2385.52762154458,7.82185129666667,1
21,AE,2489.11862669406,25.8711682982006,2432.42055380374,2491.20905707206,6.83878339666667,4
21,PSO,2440.558206223,38.5649416647165,2387.44288792806,2439.55928331942,1.79844981,3
21,GWO,2555.71020150642,32.4707527440054,2493.39432874258,2549.76826940552,2.17288020333333,5
21,HHO,2418.06376887056,24.5415315517047,2382.70387862745,2412.54241536491,2.01711031,2
21,WOA,2672.88290696048,63.598986045932,2524.5930834402,2682.13079177194,1.65436715666667,6
21,FAEAE,2398.16282688612,14.9582933707187,2376.64844781007,2397.6955434991,7.72972550333333,1
22,AE,2828.1606270518,1336.70511115067,2317.607704034,2318.35781359921,7.24240913,3
22,PSO,4644.29620463732,2120.32520247133,2302.45336260327,4370.93905758363,2.08714488,5
22,GWO,3490.93551758499,421.627337926465,3101.44177394811,3437.31954716073,2.58629370333333,4
22,HHO,2321.36303362634,1.87294447261532,2317.27987061901,2321.58099198152,2.43196356333333,1
22,WOA,8772.84817405539,1179.81543157071,5287.69916933513,8987.16307656076,2.05604722,6
22,FAEAE,2614.68456312476,1035.09756244105,2339.15390207073,2344.92850805085,8.1760898,2
23,AE,3126.96918314425,87.7450316224474,2929.24108281362,3113.73040354234,7.53545344666667,5
23,PSO,2920.29430335137,84.840278638457,2775.4147006265,2918.64933929844,2.44370525666667,3
23,GWO,2934.55059497353,23.1681125377426,2879.61696977148,2930.86679510101,2.88206491333333,4
23,HHO,2795.82076097486,43.2115195421109,2722.61754977245,2786.67857162516,2.73634146333333,2
