Scene,Algorithm,Run,Seed,BestFitness,Runtime,Feasible,Violation,WallClock
2,AE+Init,17,20280546,340.732260707879,6.8907851,1,0,7.1756153
2,AE+Init,18,20280547,335.129997271571,6.774172,1,0,7.0598232
2,AE+Init,19,20280548,328.808573412321,6.8111442,1,0,7.0973432
2,AE+Init,20,20280549,346.742848972887,6.9084341,1,0,7.1893003
2,AE+Init,21,20280550,356.255146633005,7.0673847,1,0,7.3513377
2,AE+Init,22,20280551,312.352495643657,6.8666448,1,0,7.1917608
2,AE+Init,23,20280552,370.36629441629,6.9172636,1,0,7.2011266
2,AE+Init,24,20280553,370.493128380452,6.9986998,1,0,7.3002946
2,AE+Init,25,20280554,375.171499601168,6.8800677,1,0,7.1741239
2,AE+Init,26,20280555,26759.2083946019,6.8251905,1,0,7.1057436
2,AE+Init,27,20280556,379.186217389673,6.9601344,1,0,7.2559408
2,AE+Init,28,20280557,361.098457528418,6.8593206,1,0,7.1571536
2,AE+Init,29,20280558,339.311689546349,6.8894968,1,0,7.1676166
2,AE+Init,30,20280559,364.438735583034,6.9437168,1,0,7.2201553
2,AE+Init+AOS,1,20280630,327.250877394488,6.9882766,1,0,7.2771071
2,AE+Init+AOS,2,20280631,313.624081669529,6.8577986,1,0,7.1421934
2,AE+Init+AOS,3,20280632,313.652613711821,6.9782046,1,0,7.2634933
2,AE+Init+AOS,4,20280633,323.294076576923,7.1784838,1,0,7.4564849
2,AE+Init+AOS,5,20280634,320.551538267076,7.6594261,1,0,7.9438163
2,AE+Init+AOS,6,20280635,370.901411629806,7.6635082,1,0,7.9629153
2,AE+Init+AOS,7,20280636,319.655623511908,7.4285604,1,0,7.7271348
2,AE+Init+AOS,8,20280637,330.206282556298,7.047382,1,0,7.3326936
2,AE+Init+AOS,9,20280638,317.887267638327,6.9303183,1,0,7.213791
2,AE+Init+AOS,10,20280639,316.974725050049,7.0532203,1,0,7.351505
2,AE+Init+AOS,11,20280640,333.178758289467,6.9280236,1,0,7.2787437
2,AE+Init+AOS,12,20280641,312.366161319835,6.91783,1,0,7.2042517
2,AE+Init+AOS,13,20280642,319.001596312659,6.9283664,1,0,7.213026
2,AE+Init+AOS,14,20280643,314.502104370768,6.8250155,1,0,7.1115536
2,AE+Init+AOS,15,20280644,318.021428987125,6.8414944,1,0,7.1283479
2,AE+Init+AOS,16,20280645,310.161366042478,6.8458314,1,0,7.1276148
