Scene,Algorithm,Run,Seed,BestFitness,Runtime,Feasible,Violation,WallClock
1,FAEAE,25,20270941,302.069499604627,9.3639142,1,0,9.5850184
1,FAEAE,26,20270942,303.240316494838,9.6362523,1,0,9.8570824
1,FAEAE,27,20270943,302.754300793625,9.1914277,1,0,9.4149775
1,FAEAE,28,20270944,301.566757664738,9.5585949,1,0,9.7784646
1,FAEAE,29,20270945,300.798471943346,9.4534429,1,0,9.6732122
1,FAEAE,30,20270946,304.100662850146,9.3620755,1,0,9.5823188
2,AE,1,20280417,975.17492287458,6.89182,0,3,6.9200166
2,AE,2,20280418,2312.33215160877,6.8558075,0,12,6.8809135
2,AE,3,20280419,1586.60543247283,6.8994251,0,7,6.9246323
2,AE,4,20280420,2433.9356223439,6.8711191,0,12.6076665115281,6.8966391
2,AE,5,20280421,1372.52917184357,6.9080493,0,5,6.9339399
2,AE,6,20280422,2299.35379416725,6.8621079,0,11,6.8871315
2,AE,7,20280423,2606.638435337,6.9033789,0,14,6.9289812
2,AE,8,20280424,1120.80268236159,6.8725739,0,4,6.8977748
2,AE,9,20280425,2238.85197139769,6.9801402,0,11,7.0054952
2,AE,10,20280426,2264.92530126599,6.9154772,0,11,6.9408236
2,AE,11,20280427,2122.90310325889,6.9419925,0,10,6.9679368
2,AE,12,20280428,2000.00584709645,6.8996135,0,10,6.9249526
2,AE,13,20280429,2113.74198976379,6.9883143,0,10,7.013934
2,AE,14,20280430,2731.06295494995,6.8556355,0,14,6.8809522
2,AE,15,20280431,2590.70892200862,6.9061942,0,13,6.9316525
2,AE,16,20280432,2654.50483268122,6.9273813,0,14,6.9539729
2,AE,17,20280433,2106.83770148473,6.9149686,0,10,6.9402911
2,AE,18,20280434,2612.2976015929,7.0575928,0,13,7.0828894
2,AE,19,20280435,1332.88990081583,6.9212362,0,5,6.9467752
2,AE,20,20280436,2429.9920850238,6.9432927,0,11,6.969128
2,AE,21,20280437,3263.79124843583,6.9892003,0,17,7.0146872
2,AE,22,20280438,759.282101443196,6.9211159,0,1,6.9467342
2,AE,23,20280439,3224.14282254637,6.9080394,0,17,6.9335665
2,AE,24,20280440,2000.11234174974,6.8780133,0,10,6.9034053
2,AE,25,20280441,1616.06919341682,6.8862384,0,6,6.9117271
2,AE,26,20280442,2098.93687060504,6.8765821,0,10,6.9020604
2,AE,27,20280443,1455.20766828014,6.9154157,0,6,6.9406064
2,AE,28,20280444,1608.5256061122,6.8517492,0,6,6.8771258
2,AE,29,20280445,2471.39079750487,6.9453457,0,13,6.9708943
2,AE,30,20280446,2276.75259545332,6.9603939,0,11,6.9867342
2,PSO,1,20280517,809.46545743506,7.3506453,0,2,7.3768167
2,PSO,2,20280518,364.347392100498,6.9414817,1,0,6.9680463
2,PSO,3,20280519,406.591005809952,7.0279645,1,0,7.0538436
2,PSO,4,20280520,1581.29308680004,6.8499939,0,5,6.8768138
2,PSO,5,20280521,818.568475431368,6.8402819,0,3,6.8664865
2,PSO,6,20280522,2046.26116553194,6.8583974,0,11,6.884342
2,PSO,7,20280523,339.837216115902,6.7878034,1,0,6.8137002
2,PSO,8,20280524,1697.36025789004,6.8176831,0,8,6.8439753
2,PSO,9,20280525,965.550443961544,6.7775704,0,3,6.8035652
2,PSO,10,20280526,351.718833079102,6.78427,1,0,6.8103359
2,PSO,11,20280527,667.41852631369,6.7870061,0,2,6.8136132
2,PSO,12,20280528,460.561827438108,6.7765037,1,0,6.8025687
2,PSO,13,20280529,955.348631352446,6.8021731,0,3,6.8285306
