Scene,Algorithm,Run,Seed,BestFitness,Runtime,Feasible,Violation,WallClock
2,AE+Init,10,20280539,26707.3280040018,6.765311,1,0,7.036677
2,AE+Init,11,20280540,360.98429780024,6.721427,1,0,6.9913333
2,AE+Init,12,20280541,386.057293177288,6.6963702,1,0,6.9691884
2,AE+Init,13,20280542,337.533308963207,6.6662971,1,0,6.9473686
2,AE+Init,14,20280543,323.59698931103,6.6781996,1,0,6.9562414
2,AE+Init,15,20280544,343.425946034037,6.715459,1,0,6.9924305
2,AE+Init,16,20280545,37881.2932724571,6.6306663,1,0,6.9026504
2,AE+Init,17,20280546,340.732260707879,6.7017589,1,0,6.9750263
2,AE+Init,18,20280547,335.129997271571,6.6755676,1,0,6.9484569
2,AE+Init,19,20280548,328.808573412321,6.7331195,1,0,7.006712
2,AE+Init,20,20280549,346.742848972887,6.6981665,1,0,6.9711446
2,AE+Init,21,20280550,356.255146633005,6.7442121,1,0,7.0195619
2,AE+Init,22,20280551,312.352495643657,6.6678623,1,0,6.9482182
2,AE+Init,23,20280552,370.36629441629,6.6323376,1,0,6.9086517
2,AE+Init,24,20280553,370.493128380452,6.7480738,1,0,7.0240442
2,AE+Init,25,20280554,375.171499601168,6.640866,1,0,6.9168511
2,AE+Init,26,20280555,26759.2083946019,6.7695409,1,0,7.0449376
2,AE+Init,27,20280556,379.186217389673,6.7657112,1,0,7.0371949
2,AE+Init,28,20280557,361.098457528418,6.6816269,1,0,6.95865
2,AE+Init,29,20280558,339.311689546349,6.8548193,1,0,7.1295468
2,AE+Init,30,20280559,364.438735583034,6.7435988,1,0,7.0230879
2,AE+Init+AOS,1,20280630,327.250877394488,6.7239723,1,0,6.9963825
2,AE+Init+AOS,2,20280631,313.624081669529,7.0158285,1,0,7.2955945
2,AE+Init+AOS,3,20280632,313.652613711821,6.7893731,1,0,7.0703137
2,AE+Init+AOS,4,20280633,323.294076576923,6.9969779,1,0,7.271331
2,AE+Init+AOS,5,20280634,320.551538267076,6.8071608,1,0,7.0793123
2,AE+Init+AOS,6,20280635,370.901411629806,6.783312,1,0,7.0633664
2,AE+Init+AOS,7,20280636,319.655623511908,6.766886,1,0,7.0435942
2,AE+Init+AOS,8,20280637,330.206282556298,6.8093171,1,0,7.0875489
2,AE+Init+AOS,9,20280638,317.887267638327,6.7861193,1,0,7.063818
2,AE+Init+AOS,10,20280639,316.974725050049,6.8075907,1,0,7.085269
2,AE+Init+AOS,11,20280640,333.178758289467,6.7794931,1,0,7.0568195
2,AE+Init+AOS,12,20280641,312.366161319835,6.6877218,1,0,6.9655603
2,AE+Init+AOS,13,20280642,319.001596312659,6.7932522,1,0,7.0655109
2,AE+Init+AOS,14,20280643,314.502104370768,6.7289609,1,0,7.0080635
2,AE+Init+AOS,15,20280644,318.021428987125,6.7112672,1,0,6.9826417
2,AE+Init+AOS,16,20280645,310.161366042478,6.689942,1,0,6.9656877
2,AE+Init+AOS,17,20280646,317.052041885903,6.6637106,1,0,6.9349325
2,AE+Init+AOS,18,20280647,322.971126503137,6.7065026,1,0,6.9849028
2,AE+Init+AOS,19,20280648,337.331770608759,6.7902058,1,0,7.0628364
2,AE+Init+AOS,20,20280649,358.429432095375,6.8637597,1,0,7.1354849
2,AE+Init+AOS,21,20280650,335.49982719483,6.7447508,1,0,7.0243387
2,AE+Init+AOS,22,20280651,611.867682067624,6.787281,0,2,7.0589921
2,AE+Init+AOS,23,20280652,317.443646279112,6.733693,1,0,7.0076178
2,AE+Init+AOS,24,20280653,351.995790149666,6.6836553,1,0,6.9586682
2,AE+Init+AOS,25,20280654,315.671001028616,6.7833476,1,0,7.055954
2,AE+Init+AOS,26,20280655,328.251382863038,6.6607861,1,0,6.9336344
2,AE+Init+AOS,27,20280656,344.454525277579,6.7007602,1,0,6.9731534
2,AE+Init+AOS,28,20280657,318.014790830839,6.7995298,1,0,7.0765812
2,AE+Init+AOS,29,20280658,317.298783302657,6.7198392,1,0,6.9981556
2,AE+Init+AOS,30,20280659,351.136724994414,6.7548841,1,0,7.0294279
2,AE+Init+AOS+Repair,1,20280730,321.936392153049,7.5952099,1,0,7.8727585
2,AE+Init+AOS+Repair,2,20280731,312.767916896318,7.4258329,1,0,7.6967333
2,AE+Init+AOS+Repair,3,20280732,321.662648489816,7.293159,1,0,7.565972
2,AE+Init+AOS+Repair,4,20280733,315.54253949176,7.5445835,1,0,7.8187757
2,AE+Init+AOS+Repair,5,20280734,315.961832922715,7.5536834,1,0,7.8305894
2,AE+Init+AOS+Repair,6,20280735,313.782173759438,7.9511686,1,0,8.2273692
2,AE+Init+AOS+Repair,7,20280736,317.755836344423,7.5376553,1,0,7.8119457
2,AE+Init+AOS+Repair,8,20280737,320.842175788337,7.5464739,1,0,7.8246667
2,AE+Init+AOS+Repair,9,20280738,322.914953213145,7.8090466,1,0,8.0803217
2,AE+Init+AOS+Repair,10,20280739,313.525207674445,7.5220408,1,0,7.796051
2,AE+Init+AOS+Repair,11,20280740,318.708736061249,7.6814175,1,0,7.9547423
2,AE+Init+AOS+Repair,12,20280741,317.094957775366,7.4081476,1,0,7.6820119
2,AE+Init+AOS+Repair,13,20280742,316.705532274166,7.3948167,1,0,7.6700792
2,AE+Init+AOS+Repair,14,20280743,314.285635003362,7.0383746,1,0,7.3121392
2,AE+Init+AOS+Repair,15,20280744,315.111382059058,7.356384,1,0,7.633031
